218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
218,kid,1,640,336.4
218,mog,1,859.7,-79.15
218,imp,1,745.7,-79.15
